,Unnamed: 0,Community,Id,Request,Timestamp,UserId,Reputation,Upvotes,Downvotes,S_0,P_0,S_1,P_1,S_2,P_2,S_3,P_3,S_4,P_4,S_5,P_5
11458,11458,092011 IT Security,5998,"Thanks for your response. I am unable to edit the 3rd party web service (or the client that consumes that web service) at all, except for the web application settings in IIS, am I able to setup the certificate authentication without editing web configs and the code itself?",2011-05-24 13:21:21,2551,121,1,0,Thanks for your response.,0.5966908182182148,"I am unable to edit the 3rd party web service (or the client that consumes that web service) at all, except for the web application settings in IIS, am I able to setup the certificate authentication without editing web configs and the code itself?",0.6086209726853371,document,0.602655895451776,0,0.0,0,0.0,0,0.0
41323,41324,092011 Stack Overflow,451690,We had the same issues here and in the end had to make changes to our database so that foreign keys only pointed to primary keys. Is there no way you can change your database schema?,2009-03-12 13:01:08,30317,1726,225,0,We had the same issues here and in the end had to make changes to our database so that foreign keys only pointed to primary keys.,0.5661497642673002,Is there no way you can change your database schema?,0.5409218836278057,document,0.553535823947553,0,0.0,0,0.0,0,0.0
131923,131927,092011 Stack Overflow,3121410,"I understand that, but they are the same TYPE of view, the listview shouldn't know whats inside the view that i give it -- only that it should display the view that i give it.   Do you know what I mean?",2010-06-15 22:56:33,354247,1018,172,5,"I understand that, but they are the same TYPE of view, the listview shouldn't know whats inside the view that i give it -- only that it should display the view that i give it.",0.5237161217260465,Do you know what I mean?,0.39984325023329853,document,0.46177968597967256,0,0.0,0,0.0,0,0.0
55128,55130,092011 Stack Overflow,892350,"hmmm, that may work. the cron script is daily and the php report will be weekly...so I would have to append...can you give more of an example?",2009-07-03 13:46:08,116609,11,0,0,"hmmm, that may work.",0.40756466102373456,the cron script is daily and the php report will be weekly...so I would have to append...can you give more of an example?,0.5417189561173026,document,0.4746418085705186,0,0.0,0,0.0,0,0.0
325811,325817,092011 Stack Overflow,8041311,ah great thanks it seemed to accept that. Could you possiby please sum up what 'Word' is for?,2011-07-21 15:08:45,666254,98,15,0,ah great thanks it seemed to accept that.,0.4802722032763839,Could you possiby please sum up what 'Word' is for?,0.6040545446468,document,0.542163373961592,0,0.0,0,0.0,0,0.0
175684,175688,092011 Stack Overflow,4296920,"@Kdeveloper: Yes, that's the general idea. Although when situations like this come up, you need to ask yourself ""Am I missing the real aggregate root?""",2010-10-24 18:33:39,382053,1937,758,3,"@Kdeveloper: Yes, that's the general idea.",0.3976640353065742,"Although when situations like this come up, you need to ask yourself ""Am I missing the real aggregate root?""",0.35155003673846813,document,0.37460703602252116,0,0.0,0,0.0,0,0.0
333926,333932,092011 Stack Overflow,8240030,"have you run heap-dump analysis to ensure that your assumption about held references is correct?  also, can you tell us a little more about your use-case/call pattern and how you are generating/configuring your web-service client?",2011-08-02 19:41:44,224018,281,17,0,have you run heap-dump analysis to ensure that your assumption about held references is correct?,0.4675323949615708,"also, can you tell us a little more about your use-case/call pattern and how you are generating/configuring your web-service client?",0.5640904765906545,document,0.5158114357761127,0,0.0,0,0.0,0,0.0
130505,130509,092011 Stack Overflow,3084413,Thanks.  I wonder why you have 350M key_buffer_size if you're not using MyISAM?,2010-06-10 18:43:55,20860,84503,3722,79,Thanks.,0.5192669486822649,I wonder why you have 350M key_buffer_size if you're not using MyISAM?,0.3347330222861931,document,0.426999985484229,0,0.0,0,0.0,0,0.0
2265,2265,092011 Ask Ubuntu,21969,@\xe8\xb0\xa2\xe7\xbb\xa7\xe9\x9b\xb7 Change the `sleep 5` part of the script to a higher number like `sleep 10` to make sure compiz is already running when the script is run. You are using compiz right?,2011-01-07 06:20:44,114,14064,1502,25,@\xe8\xb0\xa2\xe7\xbb\xa7\xe9\x9b\xb7 Change the `sleep 5` part of the script to a higher number like `sleep 10` to make sure compiz is already running when the script is run.,0.555812045858984,You are using compiz right?,0.49294284796796894,document,0.5243774469134765,0,0.0,0,0.0,0,0.0
228596,228600,092011 Stack Overflow,5647968,"So do I replace the line: ""SPUserToken userToken = intranet.Owner.UserToken;"" with ""SPUserToken userToken = SPWeb.AllUsers[""user""].UserToken;""? Would the ""user"" be the user with admin permissions?",2011-02-18 21:29:50,446677,74,8,0,"So do I replace the line: ""SPUserToken userToken = intranet.Owner.UserToken;"" with ""SPUserToken userToken = SPWeb.AllUsers[""user""].UserToken;""?",0.27914344728803847,"Would the ""user"" be the user with admin permissions?",0.4557495542807434,document,0.3674465007843909,0,0.0,0,0.0,0,0.0
72677,72680,092011 Stack Overflow,1432743,"I kinda like the cli more, but sometimes I invoke gitk just to see the branches and merges. I wouldn't recommend the gitk interface for new users.. Probably scare them off?",2009-10-15 13:19:11,11098,5972,333,16,"I kinda like the cli more, but sometimes I invoke gitk just to see the branches and merges.",0.5132817558711487,I wouldn't recommend the gitk interface for new users..,0.44528440677202413,Probably scare them off?,0.439007418522547,document,0.46585786038857324,0,0.0,0,0.0
161022,161026,092011 Stack Overflow,3908794,Doh. Thought I was on Serverfault. How'd this question get here anyway? ;),2010-09-14 05:05:54,18424,1743,54,6,Doh.,0.439007418522547,Thought I was on Serverfault.,0.4737118497175059,How'd this question get here anyway?,0.44615956295483156,;),0.439007418522547,document,0.4494715624293579,0,0.0
318045,318051,092011 Stack Overflow,7849670,"@Sebastian, I hadn't the time to look into your entire grammar. But your problem is solved I see at your last comment?",2011-07-10 20:34:47,50476,30025,1968,852,"@Sebastian, I hadn't the time to look into your entire grammar.",0.3692878488526042,But your problem is solved I see at your last comment?,0.4833414707412754,document,0.42631465979693983,0,0.0,0,0.0,0,0.0
365517,365527,092011 Super User,312295,You want to allow others to deploy and execute arbitrary code on your machine? Are you serious?,2011-06-13 17:40:43,22317,19612,776,60,You want to allow others to deploy and execute arbitrary code on your machine?,0.45380913797802075,Are you serious?,0.4846279268686652,document,0.469218532423343,0,0.0,0,0.0,0,0.0
196413,196417,092011 Stack Overflow,4835302,Yes. It's my case. Have you an idea from where is the problem?,2010-12-13 15:37:06,540678,6,0,0,Yes.,0.439007418522547,It's my case.,0.43674844856218414,Have you an idea from where is the problem?,0.3373880238687064,document,0.40438129698447917,0,0.0,0,0.0
131857,131861,092011 Stack Overflow,3119889,what's the key word or indicator to flag managed code and unmanaged code. or it is the setting of the Visual Studio project?,2010-06-15 19:31:11,117039,2333,129,1,what's the key word or indicator to flag managed code and unmanaged code.,0.38535956287144485,or it is the setting of the Visual Studio project?,0.4576057983368742,document,0.4214826806041595,0,0.0,0,0.0,0,0.0
165934,165938,092011 Stack Overflow,4040874,"I thought this was a reasonable answer. Could the ""down-voter"" let me know why I got the down vote?",2010-09-28 04:23:59,259769,5394,187,20,I thought this was a reasonable answer.,0.37752907748303755,"Could the ""down-voter"" let me know why I got the down vote?",0.4611419256527415,document,0.4193355015678895,0,0.0,0,0.0,0,0.0
41426,41427,092011 Stack Overflow,455554,"Thanks Nat, I notice that you are using a slightly different technique again.  Do you recommend then that I adjust my html to use the old html 4 style unclosed img tag?",2009-03-13 10:54:55,466531,1341,161,1,"Thanks Nat, I notice that you are using a slightly different technique again.",0.4598082847908501,Do you recommend then that I adjust my html to use the old html 4 style unclosed img tag?,0.5050835987986637,document,0.4824459417947569,0,0.0,0,0.0,0,0.0
35836,35837,092011 Stack Overflow,258369,"Is it a new message, or have you simply updated the existing message? And can you clarify the message/entity confusion?",2009-01-12 14:39:00,23354,249130,14920,747,"Is it a new message, or have you simply updated the existing message?",0.5966783326384619,And can you clarify the message/entity confusion?,0.5428171257397179,document,0.5697477291890899,0,0.0,0,0.0,0,0.0
107191,107194,092011 Stack Overflow,2439486,"I didn't understand how this would help until I looked up & learned about `&vector[0]`. So then, just to make sure, using vectors also means I won't need to use `boost::shared_ptr`/`boost::scoped_array` or a custom swap to avoid deep-copying when sorting, right?",2010-03-16 02:30:40,234593,568,10,1,I didn't understand how this would help until I looked up & learned about `&vector[0]`.,0.3710320310077836,"So then, just to make sure, using vectors also means I won't need to use `boost::shared_ptr`/`boost::scoped_array` or a custom swap to avoid deep-copying when sorting, right?",0.5300191187347976,document,0.4505255748712906,0,0.0,0,0.0,0,0.0
146053,146057,092011 Stack Overflow,3506394,"@scope-creep are there any sample projects to work off of?  If so, could you point me to them?",2010-07-30 18:38:43,100988,1595,481,8,@scope-creep are there any sample projects to work off of?,0.526636569443728,"If so, could you point me to them?",0.6700607095000561,document,0.5983486394718921,0,0.0,0,0.0,0,0.0
147302,147306,092011 Stack Overflow,3541248,What i asked was do you have any program to monitor stackover flow to detect latest posts and answers. do you?,2010-08-04 09:04:12,389432,582,143,3,What i asked was do you have any program to monitor stackover flow to detect latest posts and answers.,0.46863771666357334,do you?,0.4080967546354888,document,0.43836723564953106,0,0.0,0,0.0,0,0.0
31401,31402,092011 Stack Overflow,78026,"You need to clarify your question - you are asking which one is the hardwired one, and then mark people's responses down when they tell you that there might be more than one.  Your question needs to change to 'How do I tell if an interface is a wired ethernet interface?'",2008-10-15 04:33:19,943,1756,286,2,"You need to clarify your question - you are asking which one is the hardwired one, and then mark people's responses down when they tell you that there might be more than one.",0.5,Your question needs to change to 'How do I tell if an interface is a wired ethernet interface?',0.4085581491611114,document,0.4542790745805557,0,0.0,0,0.0,0,0.0
165348,165352,092011 Stack Overflow,4025313,@Amit: I'm sorry I overlooked you saying you're already using hudson. (That's what I get for answering on SO with four kids tugging at my sleeves...) So why don't you just setup a GCC build slave?,2010-09-26 11:18:04,140719,52285,4149,1057,@Amit: I'm sorry I overlooked you saying you're already using hudson.,0.4625743954737631,(That's what I get for answering on SO with four kids tugging at my sleeves...) So why don't you just setup a GCC build slave?,0.11167031435477592,document,0.2871223549142695,0,0.0,0,0.0,0,0.0
370979,370989,092011 Web Applications,3922,Are you wanting to move the gmail account into your domain account?  Or are you wanting to keep both addresses and simply view them together?,2010-07-25 03:59:20,416,4912,914,10,Are you wanting to move the gmail account into your domain account?,0.5181225051816072,Or are you wanting to keep both addresses and simply view them together?,0.4635750790749298,document,0.4908487921282685,0,0.0,0,0.0,0,0.0
210387,210391,092011 Stack Overflow,5190575,"Thanks a-lot. One follow-up Q, what do you mean by a Scanner being closed?",2011-01-16 00:46:08,492384,65,13,0,Thanks a-lot.,0.439007418522547,"One follow-up Q, what do you mean by a Scanner being closed?",0.3782386296364314,document,0.4086230240794892,0,0.0,0,0.0,0,0.0
371110,371120,092011 Web Applications,8502,"Any idea if I can pass the function to run? In this case it would be `REGEXEXTRACT(CELL, ""\d+"")` and then run it with something equivalent to an eval function?",2010-12-24 23:39:52,207,8051,441,53,Any idea if I can pass the function to run?,0.5473398046902676,"In this case it would be `REGEXEXTRACT(CELL, ""\d+"")` and then run it with something equivalent to an eval function?",0.5133245313439831,document,0.5303321680171253,0,0.0,0,0.0,0,0.0
321337,321343,092011 Stack Overflow,7931079,I updated my code above to show the Closed event.  I don't know how to access one form from another without having a global variable set to each form...so when the form is closed it sets the variable to null....Is there a better way to do it?,2011-07-14 22:37:39,617243,14,1,0,I updated my code above to show the Closed event.,0.45954632517427413,I don't know how to access one form from another without having a global variable set to each form...so when the form is closed it sets the variable to null....Is there a better way to do it?,0.4061492131911809,document,0.4328477691827275,0,0.0,0,0.0,0,0.0
187384,187388,092011 Stack Overflow,4601832,Is your program communicating over TCP?  UDP?  Something else?,2010-11-22 18:19:08,131930,5965,388,14,Is your program communicating over TCP?,0.43351145757720566,UDP?,0.439007418522547,Something else?,0.4575026358001443,document,0.4433405039666323,0,0.0,0,0.0
183887,183891,092011 Stack Overflow,4511928,"@nikhil, `threadList` seems to be global. Maybe it's corrupted (or its iterators are invalidated) by one of the threads?",2010-11-14 09:25:39,464709,40636,3354,124,"@nikhil, `threadList` seems to be global.",0.404975910235601,Maybe it's corrupted (or its iterators are invalidated) by one of the threads?,0.4759959126045033,document,0.4404859114200521,0,0.0,0,0.0,0,0.0
300088,300094,092011 Stack Overflow,7405444,That is odd. Can you post the makefile?,2011-06-13 14:22:05,241876,4000,643,316,That is odd.,0.44034281427646593,Can you post the makefile?,0.5978775346087035,document,0.5191101744425848,0,0.0,0,0.0,0,0.0
85657,85660,092011 Stack Overflow,1825060,It seems to me that you are /way/ over controlling this -- why not just call the server method directly?  Are you trying to write a general function for calling specific server methods?,2009-12-17 01:14:34,2044,7926,2713,100,It seems to me that you are /way/ over controlling this -- why not just call the server method directly?,0.32849784265139187,Are you trying to write a general function for calling specific server methods?,0.4070245647627383,document,0.3677612037070651,0,0.0,0,0.0,0,0.0
114698,114701,092011 Stack Overflow,2649617,"Why are you even looking at non-generic collections, rather than those in `System.Collections.Generic`? Is there any particular reason?",2010-04-14 07:41:34,111335,33701,1044,207,"Why are you even looking at non-generic collections, rather than those in `System.Collections.Generic`?",0.30366717950403443,Is there any particular reason?,0.5306169784802883,document,0.4171420789921614,0,0.0,0,0.0,0,0.0
19947,19947,092011 Server Fault,69209,"What do you mean by 'independent box'? And when you say ""moving a VM"", do you mean something akin to 'live motion/migration' or just the VM file?",2009-11-12 23:11:41,13422,2659,253,2,What do you mean by 'independent box'?,0.2871447827951562,"And when you say ""moving a VM"", do you mean something akin to 'live motion/migration' or just the VM file?",0.3832329313758413,document,0.3351888570854987,0,0.0,0,0.0,0,0.0
352115,352124,092011 Stack Overflow,8681377,Where is that? Can you show me the location?,2011-08-28 16:22:31,391104,3097,541,6,Where is that?,0.2998163139493726,Can you show me the location?,0.5981975737986504,document,0.44900694387401147,0,0.0,0,0.0,0,0.0
292463,292469,092011 Stack Overflow,7215504,"Do you want to see a table in your console? or do you intend to output to some other target, say html?",2011-06-01 11:20:10,46690,2579,82,9,Do you want to see a table in your console?,0.5386814079268291,"or do you intend to output to some other target, say html?",0.4444591230498143,document,0.49157026548832167,0,0.0,0,0.0,0,0.0
93315,93318,092011 Stack Overflow,2046911,"Can you also specify if you want a list of users that do not have any entries in a date range? Or do you want a list of users that are missing at least one day from a date range, but may have registrations on other days also in the range?",2010-01-21 17:53:07,61974,134556,6722,166,Can you also specify if you want a list of users that do not have any entries in a date range?,0.6469314739360857,"Or do you want a list of users that are missing at least one day from a date range, but may have registrations on other days also in the range?",0.4189172913325686,document,0.5329243826343272,0,0.0,0,0.0,0,0.0
103332,103335,092011 Stack Overflow,2329580,What is the problem? What doesn't work?,2010-03-01 11:34:44,7586,36369,4258,3,What is the problem?,0.32837753429960076,What doesn't work?,0.4236735393818261,document,0.37602553684071344,0,0.0,0,0.0,0,0.0
271542,271548,092011 Stack Overflow,6701560,@user127954 Point. You could also evolve your build environment to only build what you need and use known versions for dependencies?,2011-04-29 19:40:40,105971,6275,1510,99,@user127954 Point.,0.439007418522547,You could also evolve your build environment to only build what you need and use known versions for dependencies?,0.4716419894398594,document,0.45532470398120317,0,0.0,0,0.0,0,0.0
300490,300496,092011 Stack Overflow,7415891,"Thank you mr Bell,I knew about TommyGilfigure iphone app.  Do you have any references or any tutorials relates to ATG android..??",2011-06-14 04:11:49,599841,270,24,2,"Thank you mr Bell,I knew about TommyGilfigure iphone app.",0.5515646026263783,Do you have any references or any tutorials relates to ATG android..?,0.5495060491697932,?,0.439007418522547,document,0.5133593567729061,0,0.0,0,0.0
49340,49341,092011 Stack Overflow,706991,It doesnt do what you want... ok. But what does it do?,2009-05-22 19:12:01,17785,571,72,5,It doesnt do what you want... ok.,0.4834400039452366,But what does it do?,0.38693569876551254,document,0.4351878513553746,0,0.0,0,0.0,0,0.0
67110,67113,092011 Stack Overflow,1264338,I've never had a problem using WM_NCHITTEST.  Does your application create windows in different threads?,2009-09-14 11:43:07,78377,1715,159,1,I've never had a problem using WM_NCHITTEST.,0.5195732697688318,Does your application create windows in different threads?,0.439007418522547,document,0.4792903441456894,0,0.0,0,0.0,0,0.0
124428,124432,092011 Stack Overflow,2920069,"Wow, that looks pretty neat, man. But I seem to be getting the same problem as one of your commenters: `o.loadVideoById is not a function`... Could it be because I'm running it in an html file that's just on my hard drive?",2010-05-20 13:53:16,59242,5264,721,37,"Wow, that looks pretty neat, man.",0.3851568226735762,But I seem to be getting the same problem as one of your commenters: `o.loadVideoById is not a function`... Could it be because I'm running it in an html file that's just on my hard drive?,0.43706641327916723,document,0.41111161797637175,0,0.0,0,0.0,0,0.0
161276,161280,092011 Stack Overflow,3914851,When do you want to do that? **Design** time or **Run** time?,2010-09-14 16:37:15,117870,2126,359,4,When do you want to do that?,0.2852019813116925,**Design** time or **Run** time?,0.4723855493526032,document,0.3787937653321478,0,0.0,0,0.0,0,0.0
310444,310450,092011 Stack Overflow,7661119,"How sparse is the matrix?  Does the matrix have any special shape, or relationship between entries?",2011-06-28 17:51:50,462335,1653,260,42,How sparse is the matrix?,0.4069959569627095,"Does the matrix have any special shape, or relationship between entries?",0.5741352995036326,document,0.49056562823317107,0,0.0,0,0.0,0,0.0
149665,149669,092011 Stack Overflow,3605259,Are you sure you can connect to the remote server with the credentials you provide? And why are you using a persistent connection?,2010-08-11 11:31:15,109822,5605,428,20,Are you sure you can connect to the remote server with the credentials you provide?,0.5593600722169518,And why are you using a persistent connection?,0.43362636136160815,document,0.49649321678928,0,0.0,0,0.0,0,0.0
251726,251730,092011 Stack Overflow,6213503,And this is done the first time only? Where should we store this path at if we want to later open it?,2011-03-29 21:29:02,95265,2175,174,6,And this is done the first time only?,0.46792511254916674,Where should we store this path at if we want to later open it?,0.4048089257661308,document,0.43636701915764875,0,0.0,0,0.0,0,0.0
310430,310436,092011 Stack Overflow,7660791,my question is that  where the body of the all the methods of the ServletRequest interface is written ? and how automatically it is being intanciated?,2011-06-28 17:33:09,793774,1,0,0,my question is that  where the body of the all the methods of the ServletRequest interface is written ?,0.43361881322526835,and how automatically it is being intanciated?,0.48341321196555764,document,0.45851601259541297,0,0.0,0,0.0,0,0.0
144098,144102,092011 Stack Overflow,3453089,Could you please elaborate a bit more about no. 1? what is after-touch for note-off?,2010-07-25 14:16:58,75500,8032,1496,93,Could you please elaborate a bit more about no.,0.6159379073226285,1?,0.439007418522547,what is after-touch for note-off?,0.37299790959904033,document,0.4759810784814053,0,0.0,0,0.0
139878,139882,092011 Stack Overflow,3339488,Standard? What standard?,2010-07-13 06:07:23,297051,1112,324,7,Standard?,0.439007418522547,What standard?,0.439007418522547,document,0.439007418522547,0,0.0,0,0.0,0,0.0
334484,334490,092011 Stack Overflow,8254527,i tried this solution but it doesn't seem to work. Im also a little confused how this is even invoking the hover function?,2011-08-03 14:17:00,398314,62,6,0,i tried this solution but it doesn't seem to work.,0.4875575478139657,Im also a little confused how this is even invoking the hover function?,0.45611983811490986,document,0.4718386929644378,0,0.0,0,0.0,0,0.0
315818,315824,092011 Stack Overflow,7793920,Is the application using ajax? Is your designer familiar with JS/jQuery?,2011-07-06 23:56:02,514065,2474,510,13,Is the application using ajax?,0.5140502131603805,Is your designer familiar with JS/jQuery?,0.42738820965646157,document,0.470719211408421,0,0.0,0,0.0,0,0.0
188666,188670,092011 Stack Overflow,4634247,"@Joey Adams:  I have an Apple, and I want a function that will return the data constructor, Fruit (as opposed to the type constructor, Apple) ... so from the sounds of it, I'd still have to use pattern matching and make a function myself (that is, there's",2010-11-25 04:48:11,13131,4221,1230,20,"@Joey Adams:  I have an Apple, and I want a function that will return the data constructor, Fruit (as opposed to the type constructor, Apple) ... so from the sounds of it, I'd still have to use pattern matching and make a function myself (that is, there's",0.5098618040776296,document,0.5098618040776296,0,0.0,0,0.0,0,0.0,0,0.0
236357,236361,092011 Stack Overflow,5838792,I thought about doing that but wouldn't that file take up space and have to be managed? Like ensured to be deleted later?,2011-03-04 14:19:55,456850,267,23,1,I thought about doing that but wouldn't that file take up space and have to be managed?,0.30013450537187286,Like ensured to be deleted later?,0.40295084294798555,document,0.35154267415992924,0,0.0,0,0.0,0,0.0
218612,218616,092011 Stack Overflow,5402149,"No idea what you're talking about, and a Google search doesn't turn up anything that looks relevant. Can you give us some more details on what this formula is, represents, or describes?",2011-02-01 10:51:10,366904,35451,5644,1513,"No idea what you're talking about, and a Google search doesn't turn up anything that looks relevant.",0.2688144431026978,"Can you give us some more details on what this formula is, represents, or describes?",0.6997682243581952,document,0.4842913337304465,0,0.0,0,0.0,0,0.0
54821,54823,092011 Stack Overflow,882011,"What complier/IDE do you use? Is it Visual Studio, Devc++, Code::Block, anything else?",2009-07-01 15:00:54,101421,445,155,10,What complier/IDE do you use?,0.4493263167844521,"Is it Visual Studio, Devc++, Code::Block, anything else?",0.5225098116573682,document,0.48591806422091016,0,0.0,0,0.0,0,0.0
271806,271812,092011 Stack Overflow,6708282,Please give further details / show us the code. What do you mean by 'somewhere in the middle?',2011-04-30 11:53:37,234053,19099,1512,83,Please give further details / show us the code.,0.5153720155589843,What do you mean by 'somewhere in the middle?',0.3852522430884192,document,0.45031212932370174,0,0.0,0,0.0,0,0.0
94535,94538,092011 Stack Overflow,2082219,"What(Function) can give me that path for application data folder? I assume by default application has full access to that folder, right?",2010-01-26 17:40:56,48695,1068,133,28,What(Function) can give me that path for application data folder?,0.40104391412687673,"I assume by default application has full access to that folder, right?",0.4808602758743202,document,0.44095209500059845,0,0.0,0,0.0,0,0.0
9453,9453,092011 Gaming,20130,I assume you've tried updating your graphics drivers? Have you tried setting minimum detail in the game and see if it works?,2011-01-17 10:59:17,5357,794,68,2,I assume you've tried updating your graphics drivers?,0.39428328097737053,Have you tried setting minimum detail in the game and see if it works?,0.5714533732655749,document,0.4828683271214727,0,0.0,0,0.0,0,0.0
175920,175924,092011 Stack Overflow,4303009,"@Steve:memcpy does not stop copying if it encounters a NULL terminating character.It accepts a user specified length instead, on how much data to copy.As a result, memcpy can not simply substitute strcpy. Memcpy is not for strings and is functionally diff",2010-10-25 12:10:08,384706,3513,368,2,"@Steve:memcpy does not stop copying if it encounters a NULL terminating character.It accepts a user specified length instead, on how much data to copy.As a result, memcpy can not simply substitute strcpy.",0.2891585229537928,Memcpy is not for strings and is functionally diff,0.4033143029633033,document,0.346236412958548,0,0.0,0,0.0,0,0.0
288929,288935,092011 Stack Overflow,7130087,@Tomalak Geret'kal - So if it does not find anything that matches it still returns an object what makes it true?  So null == true?,2011-05-26 16:00:03,130015,5592,237,17,@Tomalak Geret'kal - So if it does not find anything that matches it still returns an object what makes it true?,0.3311577327629978,So null == true?,0.439007418522547,document,0.3850825756427724,0,0.0,0,0.0,0,0.0
341283,341290,092011 Stack Overflow,8419206,This is nice.  Am i missing some obvious way of converting a long to a bytearray or bytebuffer?,2011-08-12 18:06:22,789927,147,27,0,This is nice.,0.4430025086596072,Am i missing some obvious way of converting a long to a bytearray or bytebuffer?,0.44449697967976187,document,0.44374974416968455,0,0.0,0,0.0,0,0.0
73751,73754,092011 Stack Overflow,1464992,"as you have 5 login methods, how do you know you should log in some user without prompting? Domain authenticated users should never get a login dialog?",2009-10-21 10:54:11,113794,21325,1035,24,"as you have 5 login methods, how do you know you should log in some user without prompting?",0.3959993735745189,Domain authenticated users should never get a login dialog?,0.45790982357186205,document,0.4269545985731905,0,0.0,0,0.0,0,0.0
260830,260834,092011 Stack Overflow,6434807,"well you asked how it was possible, not what is likely. If you're just going to go with your assumptions, why bother asking at all?",2011-04-13 02:41:07,184595,5913,154,7,"well you asked how it was possible, not what is likely.",0.3078779584969182,"If you're just going to go with your assumptions, why bother asking at all?",0.14149927703459075,document,0.22468861776575447,0,0.0,0,0.0,0,0.0
25683,25683,092011 Server Fault,212246,"So i can't run a split horizon DNS on my ""router"" where it should naturally be. And, in my understanding of the situation, it is pointless to run an ""external horizon"" DNS on my internal 10.0.1.2 ip and route DNS traffic to it, or is it?",2011-02-13 08:26:13,47674,119,3,0,"So i can't run a split horizon DNS on my ""router"" where it should naturally be.",0.4764624920733841,"And, in my understanding of the situation, it is pointless to run an ""external horizon"" DNS on my internal 10.0.1.2 ip and route DNS traffic to it, or is it?",0.5453238093142558,document,0.5108931506938199,0,0.0,0,0.0,0,0.0
278722,278728,092011 Stack Overflow,6876699,"I don't see any reference to Array.sort in your code...? As for repeating games, how about a loop in your main method that repeatedly creates a new session, plays it and then asks if you want to play again?",2011-05-11 09:25:52,323105,1404,48,12,I don't see any reference to Array.sort in your code...?,0.3671369529781062,"As for repeating games, how about a loop in your main method that repeatedly creates a new session, plays it and then asks if you want to play again?",0.47834279012002795,document,0.4227398715490671,0,0.0,0,0.0,0,0.0
53450,53452,092011 Stack Overflow,838385,"The list *itself* wouldn't be modified just because you changed the contents of an object referred to by a reference within the list. Put it this way - if someone has a list of house addresses, does *that list* change if someone adds some furniture to a house?",2009-06-22 17:31:41,22656,341413,9396,574,The list *itself* wouldn't be modified just because you changed the contents of an object referred to by a reference within the list.,0.38840091481175065,"Put it this way - if someone has a list of house addresses, does *that list* change if someone adds some furniture to a house?",0.5,document,0.4442004574058753,0,0.0,0,0.0,0,0.0
273091,273097,092011 Stack Overflow,6739127,"@Peter You're seriously suggesting peer-to-peer communication between web-embedded flash apps? Apart from the nightmare that evading the single-source security model would be, do you really want to force the burden of NAT traversal on this poor user?",2011-05-02 22:20:52,12030,48076,2358,218,@Peter You're seriously suggesting peer-to-peer communication between web-embedded flash apps?,0.3864679611834542,"Apart from the nightmare that evading the single-source security model would be, do you really want to force the burden of NAT traversal on this poor user?",0.4325349891289451,document,0.40950147515619967,0,0.0,0,0.0,0,0.0
34198,34199,092011 Stack Overflow,190496,"Not quite, but it gave me a good idea, see my comment. Care to fix your answer for future reference?",2008-12-11 15:37:45,42448,955,106,4,"Not quite, but it gave me a good idea, see my comment.",0.5124187914213743,Care to fix your answer for future reference?,0.4307382808798229,document,0.4715785361505986,0,0.0,0,0.0,0,0.0
73724,73727,092011 Stack Overflow,1464370,"Your title says ""not reaching the server side"", and your description says ""not reaching the client side"". Which is it?",2009-10-21 08:50:24,21234,92252,4640,1524,"Your title says ""not reaching the server side"", and your description says ""not reaching the client side"".",0.3589233475491337,Which is it?,0.40047939104262875,document,0.3797013692958812,0,0.0,0,0.0,0,0.0
138734,138738,092011 Stack Overflow,3307957,Thank you for the link. So it is possible on jailbroken iPhones?,2010-07-08 23:04:12,387160,1,0,0,Thank you for the link.,0.6271647690559868,So it is possible on jailbroken iPhones?,0.47035072682748613,document,0.5487577479417365,0,0.0,0,0.0,0,0.0
17989,17989,092011 Server Fault,9331,"On your home business network, you give higher priority to BT than your actual work?  Do you work in entertainment?",2009-05-27 16:34:14,3156,1280,143,2,"On your home business network, you give higher priority to BT than your actual work?",0.4708283849767655,Do you work in entertainment?,0.5,document,0.48541419248838275,0,0.0,0,0.0,0,0.0
310706,310712,092011 Stack Overflow,7667519,@tree1891 - It could be that the folder is created with the wrong permissions. Can you show me the code you use the create the folder?,2011-06-29 02:31:15,577300,8322,47,7,@tree1891 - It could be that the folder is created with the wrong permissions.,0.5146870210490534,Can you show me the code you use the create the folder?,0.6674755730501308,document,0.5910812970495921,0,0.0,0,0.0,0,0.0
27990,27990,092011 Server Fault,263491,"Thank you for this answer, which confirms the issue I had with pre-compiled package. Considering that the problem isn't just about libraries (where `crle` *might* helps) , but also resources (directory paths expected by said pre-compiled packages), do you think my ""solution"" to recompile everything is a valid option?",2011-06-19 16:10:04,783,950,68,0,"Thank you for this answer, which confirms the issue I had with pre-compiled package.",0.5523079559417867,"Considering that the problem isn't just about libraries (where `crle` *might* helps) , but also resources (directory paths expected by said pre-compiled packages), do you think my ""solution"" to recompile everything is a valid option?",0.47399542726554444,document,0.5131516916036656,0,0.0,0,0.0,0,0.0
108380,108383,092011 Stack Overflow,2472046,"Thanks for the suggestion. If I use XmlWriter, how do I set the .Formatting and .Namespaces properties that were available with XmlTextWriter?",2010-03-19 20:08:46,212151,22,4,0,Thanks for the suggestion.,0.6366881873090401,"If I use XmlWriter, how do I set the .Formatting and .Namespaces properties that were available with XmlTextWriter?",0.5205381590391335,document,0.5786131731740868,0,0.0,0,0.0,0,0.0
